state,joint_action,reward,time_left,score,time_elapsed,cur_gameloop,layout,layout_name,trial_id,player_0_id,player_1_id,player_0_is_human,player_1_is_human
"{""players"": [{""position"": [7, 3], ""orientation"": [0, 1], ""held_object"": {""name"": ""dish"", ""position"": [7, 3]}}, {""position"": [5, 3], ""orientation"": [1, 0], ""held_object"": {""name"": ""dish"", ""position"": [5, 3]}}], ""objects"": [{""name"": ""soup"", ""position"": [6, 3], ""_ingredients"": [{""name"": ""onion"", ""position"": [6, 3]}, {""name"": ""onion"", ""position"": [6, 3]}], ""cooking_tick"": 13, ""is_cooking"": true, ""is_ready"": false, ""is_idle"": false, ""cook_time"": 30, ""_cooking_tick"": 13}], ""bonus_orders"": [{""ingredients"": [""onion"", ""onion"", ""onion""]}], ""all_orders"": [{""ingredients"": [""onion""]}, {""ingredients"": [""onion"", ""onion"", ""onion""]}, {""ingredients"": [""tomato""]}, {""ingredients"": [""tomato"", ""tomato"", ""tomato""]}, {""ingredients"": [""onion"", ""onion"", ""tomato""]}], ""timestep"": 109}","[[0, 0], [0, 0]]",0,43.348476886749275,0,16.651524543762207,110,"[[""X"", ""O"", ""X"", ""X"", ""X"", ""X"", ""X"", ""X"", ""X"", ""X"", ""X"", ""O"", ""X""], [""X"", "" "", "" "", "" "", "" "", "" "", ""X"", "" "", "" "", "" "", "" "", "" "", ""X""], [""X"", ""X"", ""X"", ""X"", "" "", "" "", ""D"", "" "", "" "", ""X"", ""X"", ""X"", ""X""], [""X"", ""X"", ""S"", "" "", "" "", "" "", ""P"", "" "", "" "", "" "", ""S"", ""X"", ""X""], [""X"", ""X"", ""X"", ""X"", ""X"", ""T"", ""X"", ""T"", ""X"", ""X"", ""X"", ""X"", ""X""]]",inverse_marshmallow_experiment,A3HQXCWOIQKT4F:3L0KT67Y8JNFVOJDL869NCD63TQSYB1604532383.4349253,d58262f883b9409f8a9c98a72567e6b1,2bd54cb8df764baebdd6447d3ccde89b,True,True
"{""players"": [{""position"": [7, 2], ""orientation"": [1, 0], ""held_object"": null}, {""position"": [1, 2], ""orientation"": [-1, 0], ""held_object"": null}], ""objects"": [{""name"": ""soup"", ""position"": [5, 2], ""_ingredients"": [{""name"": ""tomato"", ""position"": [5, 2]}], ""cooking_tick"": -1, ""is_cooking"": false, ""is_ready"": false, ""is_idle"": true, ""cook_time"": -1, ""_cooking_tick"": -1}], ""bonus_orders"": [{""ingredients"": [""onion""]}, {""ingredients"": [""tomato""]}, {""ingredients"": [""tomato"", ""tomato"", ""tomato""]}, {""ingredients"": [""onion"", ""onion"", ""tomato""]}], ""all_orders"": [{""ingredients"": [""onion""]}, {""ingredients"": [""tomato""]}, {""ingredients"": [""tomato"", ""tomato"", ""tomato""]}, {""ingredients"": [""onion"", ""tomato""]}, {""ingredients"": [""onion"", ""onion"", ""tomato""]}], ""timestep"": 142}","[[0, 1], [0, 0]]",0,38.36712980270386,146,21.6328718662262,143,"[[""X"", ""X"", ""X"", ""D"", ""T"", ""X"", ""O"", ""X"", ""X"", ""X"", ""X""], [""X"", "" "", "" "", "" "", "" "", ""X"", "" "", "" "", "" "", "" "", ""X""], [""S"", "" "", "" "", "" "", "" "", ""P"", "" "", "" "", "" "", "" "", ""S""], [""X"", "" "", "" "", "" "", "" "", ""X"", "" "", "" "", "" "", "" "", ""X""], [""X"", ""X"", ""X"", ""X"", ""O"", ""X"", ""T"", ""D"", ""X"", ""X"", ""X""]]",soup_coordination,A14EYTLSMJRPUK:3SKEMFQBZ8C2SZFN3VZDXDYUT3DK8D1604702316.4509628,6de0d2bfc6dc4be79e05914d4b683efe,72a6e3c31f3d4fffab55b303fc5be648,True,True
"{""players"": [{""position"": [7, 1], ""orientation"": [1, 0], ""held_object"": {""name"": ""soup"", ""position"": [7, 1], ""_ingredients"": [{""name"": ""onion"", ""position"": [7, 1]}, {""name"": ""tomato"", ""position"": [7, 1]}], ""cooking_tick"": 22, ""is_cooking"": false, ""is_ready"": true, ""is_idle"": false, ""cook_time"": 22, ""_cooking_tick"": 22}}, {""position"": [2, 3], ""orientation"": [-1, 0], ""held_object"": null}], ""objects"": [], ""bonus_orders"": [{""ingredients"": [""onion"", ""tomato""]}], ""all_orders"": [{""ingredients"": [""onion"", ""tomato""]}, {""ingredients"": [""onion"", ""onion"", ""tomato""]}, {""ingredients"": [""onion"", ""tomato"", ""tomato""]}], ""timestep"": 160}","[[1, 0], [0, 0]]",0,35.640498161315925,0,24.359504222869877,161,"[[""X"", ""X"", ""X"", ""P"", ""D"", ""P"", ""X"", ""X"", ""X""], [""X"", "" "", "" "", "" "", "" "", "" "", "" "", "" "", ""X""], [""X"", "" "", ""X"", ""X"", ""X"", ""X"", ""X"", "" "", ""X""], [""X"", "" "", "" "", "" "", "" "", "" "", "" "", "" "", ""X""], [""X"", ""X"", ""X"", ""O"", ""S"", ""T"", ""X"", ""X"", ""X""]]",counter_circuit,A28AXX4NCWPH1F:3E1QT0TDFUGBM4PZ3SE1KXJH1HE8IG1604528321.0423093,09779a0cce9343069297230dce0cbbeb,ade7b18f252146839d26618ea4ee2330,True,True
"{""players"": [{""position"": [2, 2], ""orientation"": [0, -1], ""held_object"": null}, {""position"": [11, 2], ""orientation"": [1, 0], ""held_object"": {""name"": ""soup"", ""position"": [11, 2], ""_ingredients"": [{""name"": ""onion"", ""position"": [11, 2]}], ""cooking_tick"": 15, ""is_cooking"": false, ""is_ready"": true, ""is_idle"": false, ""cook_time"": 15, ""_cooking_tick"": 15}}], ""objects"": [{""name"": ""onion"", ""position"": [11, 1]}, {""name"": ""soup"", ""position"": [0, 2], ""_ingredients"": [{""name"": ""tomato"", ""position"": [0, 2]}, {""name"": ""tomato"", ""position"": [0, 2]}], ""cooking_tick"": -1, ""is_cooking"": false, ""is_ready"": false, ""is_idle"": true, ""cook_time"": -1, ""_cooking_tick"": -1}], ""bonus_orders"": [{""ingredients"": [""onion"", ""onion"", ""tomato""]}, {""ingredients"": [""onion"", ""tomato"", ""tomato""]}], ""all_orders"": [{""ingredients"": [""onion""]}, {""ingredients"": [""onion"", ""onion""]}, {""ingredients"": [""tomato""]}, {""ingredients"": [""tomato"", ""tomato"", ""tomato""]}, {""ingredients"": [""onion"", ""onion"", ""tomato""]}, {""ingredients"": [""onion"", ""tomato"", ""tomato""]}], ""timestep"": 334}","[""interact"", [0, 0]]",0,9.21227526664734,65,50.7877287864685,335,"[[""X"", ""X"", ""X"", ""X"", ""X"", ""S"", ""S"", ""S"", ""X"", ""X"", ""X"", ""X"", ""X""], [""X"", ""X"", ""T"", ""S"", ""S"", ""S"", "" "", ""S"", ""S"", ""S"", ""O"", ""X"", ""X""], [""P"", "" "", "" "", "" "", "" "", "" "", "" "", "" "", "" "", "" "", "" "", "" "", ""P""], [""X"", ""X"", ""D"", ""S"", ""S"", ""S"", ""S"", ""S"", ""S"", ""S"", ""D"", ""X"", ""X""]]",you_shall_not_pass,A272X64FOZFYLB:35H6S234SF7C62BW3TY9BAJLNU065L1603505641.1155734,7bbbf97ebe834f91ae43f1e84778e95f,3d26d51ffbb744cb9d851c624597b4a2,True,True
"{""players"": [{""position"": [7, 3], ""orientation"": [0, 1], ""held_object"": {""name"": ""soup"", ""position"": [7, 3], ""_ingredients"": [{""name"": ""onion"", ""position"": [7, 3]}], ""cooking_tick"": 15, ""is_cooking"": false, ""is_ready"": true, ""is_idle"": false, ""cook_time"": 15, ""_cooking_tick"": 15}}, {""position"": [2, 1], ""orientation"": [0, -1], ""held_object"": null}], ""objects"": [{""name"": ""soup"", ""position"": [2, 0], ""_ingredients"": [{""name"": ""tomato"", ""position"": [2, 0]}, {""name"": ""tomato"", ""position"": [2, 0]}], ""cooking_tick"": -1, ""is_cooking"": false, ""is_ready"": false, ""is_idle"": true, ""cook_time"": -1, ""_cooking_tick"": -1}], ""bonus_orders"": [{""ingredients"": [""tomato""]}, {""ingredients"": [""tomato"", ""tomato""]}, {""ingredients"": [""onion"", ""tomato""]}], ""all_orders"": [{""ingredients"": [""onion"", ""onion"", ""onion""]}, {""ingredients"": [""tomato""]}, {""ingredients"": [""tomato"", ""tomato""]}, {""ingredients"": [""tomato"", ""tomato"", ""tomato""]}, {""ingredients"": [""onion"", ""tomato""]}], ""timestep"": 363}","[[0, 0], [0, 0]]",0,4.933258533477783,156,55.06674313545227,364,"[[""X"", ""T"", ""P"", ""X"", ""X"", ""X"", ""X"", ""S"", ""X""], [""D"", "" "", "" "", "" "", "" "", "" "", "" "", "" "", ""X""], [""X"", ""X"", ""X"", ""X"", "" "", ""X"", ""X"", ""X"", ""X""], [""D"", "" "", "" "", "" "", "" "", "" "", "" "", "" "", ""X""], [""X"", ""O"", ""P"", ""X"", ""X"", ""X"", ""X"", ""S"", ""X""]]",cramped_corridor,A3KF6O09H04SP7:3EQHHY4HQXZE3V02F67VN1WAKWVG541604699346.1310747,861cabbdeb504725a54d6a277aa1efa6,7ca14542f9e543239aa955750a2ad76a,True,True
"{""players"": [{""position"": [6, 2], ""orientation"": [-1, 0], ""held_object"": {""name"": ""tomato"", ""position"": [6, 2]}}, {""position"": [3, 2], ""orientation"": [-1, 0], ""held_object"": {""name"": ""soup"", ""position"": [3, 2], ""_ingredients"": [{""name"": ""tomato"", ""position"": [3, 2]}, {""name"": ""tomato"", ""position"": [3, 2]}, {""name"": ""tomato"", ""position"": [3, 2]}], ""cooking_tick"": 21, ""is_cooking"": false, ""is_ready"": true, ""is_idle"": false, ""cook_time"": 21, ""_cooking_tick"": 21}}], ""objects"": [], ""bonus_orders"": [{""ingredients"": [""onion""]}, {""ingredients"": [""tomato""]}, {""ingredients"": [""tomato"", ""tomato"", ""tomato""]}, {""ingredients"": [""onion"", ""onion"", ""tomato""]}], ""all_orders"": [{""ingredients"": [""onion""]}, {""ingredients"": [""tomato""]}, {""ingredients"": [""tomato"", ""tomato"", ""tomato""]}, {""ingredients"": [""onion"", ""tomato""]}, {""ingredients"": [""onion"", ""onion"", ""tomato""]}], ""timestep"": 254}","[[0, 0], [-1, 0]]",0,21.40267062187195,156,38.59733080863953,255,"[[""X"", ""X"", ""X"", ""D"", ""T"", ""X"", ""O"", ""X"", ""X"", ""X"", ""X""], [""X"", "" "", "" "", "" "", "" "", ""X"", "" "", "" "", "" "", "" "", ""X""], [""S"", "" "", "" "", "" "", "" "", ""P"", "" "", "" "", "" "", "" "", ""S""], [""X"", "" "", "" "", "" "", "" "", ""X"", "" "", "" "", "" "", "" "", ""X""], [""X"", ""X"", ""X"", ""X"", ""O"", ""X"", ""T"", ""D"", ""X"", ""X"", ""X""]]",soup_coordination,A2PIFMM4Q2I9ZS:34FNN24DCRGEPML29CT1U13EPSL5YR1604699795.4706066,011535da3b1b4f19a8e87d631847f595,8c807ba0e34c4f2185dde9e2102ff788,True,True
"{""players"": [{""position"": [7, 3], ""orientation"": [-1, 0], ""held_object"": {""name"": ""dish"", ""position"": [7, 3]}}, {""position"": [4, 3], ""orientation"": [-1, 0], ""held_object"": {""name"": ""onion"", ""position"": [4, 3]}}], ""objects"": [{""name"": ""soup"", ""position"": [6, 3], ""_ingredients"": [{""name"": ""tomato"", ""position"": [6, 3]}, {""name"": ""tomato"", ""position"": [6, 3]}, {""name"": ""tomato"", ""position"": [6, 3]}], ""cooking_tick"": 21, ""is_cooking"": false, ""is_ready"": true, ""is_idle"": false, ""cook_time"": 21, ""_cooking_tick"": 21}], ""bonus_orders"": [{""ingredients"": [""onion"", ""onion"", ""onion""]}], ""all_orders"": [{""ingredients"": [""onion""]}, {""ingredients"": [""onion"", ""onion"", ""onion""]}, {""ingredients"": [""tomato""]}, {""ingredients"": [""tomato"", ""tomato"", ""tomato""]}, {""ingredients"": [""onion"", ""onion"", ""tomato""]}], ""timestep"": 111}","[[0, 0], [0, 0]]",0,43.06284546852112,0,16.937155723571774,112,"[[""X"", ""O"", ""X"", ""X"", ""X"", ""X"", ""X"", ""X"", ""X"", ""X"", ""X"", ""O"", ""X""], [""X"", "" "", "" "", "" "", "" "", "" "", ""X"", "" "", "" "", "" "", "" "", "" "", ""X""], [""X"", ""X"", ""X"", ""X"", "" "", "" "", ""D"", "" "", "" "", ""X"", ""X"", ""X"", ""X""], [""X"", ""X"", ""S"", "" "", "" "", "" "", ""P"", "" "", "" "", "" "", ""S"", ""X"", ""X""], [""X"", ""X"", ""X"", ""X"", ""X"", ""T"", ""X"", ""T"", ""X"", ""X"", ""X"", ""X"", ""X""]]",inverse_marshmallow_experiment,A28AXX4NCWPH1F:3XLBSAQ9Z9JTHG9QTRAH6SQCMSK7ZZ1604700015.0501866,c245749956cd48078844bfd267e179e4,e0769b1a93a24044bc14453ca855760a,True,True
"{""players"": [{""position"": [6, 2], ""orientation"": [-1, 0], ""held_object"": null}, {""position"": [4, 1], ""orientation"": [0, -1], ""held_object"": {""name"": ""tomato"", ""position"": [4, 1]}}], ""objects"": [{""name"": ""soup"", ""position"": [5, 2], ""_ingredients"": [{""name"": ""onion"", ""position"": [5, 2]}, {""name"": ""tomato"", ""position"": [5, 2]}], ""cooking_tick"": -1, ""is_cooking"": false, ""is_ready"": false, ""is_idle"": true, ""cook_time"": -1, ""_cooking_tick"": -1}], ""bonus_orders"": [{""ingredients"": [""onion""]}, {""ingredients"": [""tomato""]}, {""ingredients"": [""tomato"", ""tomato"", ""tomato""]}, {""ingredients"": [""onion"", ""onion"", ""tomato""]}], ""all_orders"": [{""ingredients"": [""onion""]}, {""ingredients"": [""tomato""]}, {""ingredients"": [""tomato"", ""tomato"", ""tomato""]}, {""ingredients"": [""onion"", ""tomato""]}, {""ingredients"": [""onion"", ""onion"", ""tomato""]}], ""timestep"": 329}","[[0, 0], [0, 0]]",0,10.072293758392334,308,49.92770767211914,330,"[[""X"", ""X"", ""X"", ""D"", ""T"", ""X"", ""O"", ""X"", ""X"", ""X"", ""X""], [""X"", "" "", "" "", "" "", "" "", ""X"", "" "", "" "", "" "", "" "", ""X""], [""S"", "" "", "" "", "" "", "" "", ""P"", "" "", "" "", "" "", "" "", ""S""], [""X"", "" "", "" "", "" "", "" "", ""X"", "" "", "" "", "" "", "" "", ""X""], [""X"", ""X"", ""X"", ""X"", ""O"", ""X"", ""T"", ""D"", ""X"", ""X"", ""X""]]",soup_coordination,A14EYTLSMJRPUK:3SKEMFQBZ8C2SZFN3VZDXDYUT3DK8D1604702316.4509628,6de0d2bfc6dc4be79e05914d4b683efe,72a6e3c31f3d4fffab55b303fc5be648,True,True
"{""players"": [{""position"": [7, 2], ""orientation"": [-1, 0], ""held_object"": {""name"": ""dish"", ""position"": [7, 2]}}, {""position"": [2, 1], ""orientation"": [0, -1], ""held_object"": {""name"": ""dish"", ""position"": [2, 1]}}], ""objects"": [{""name"": ""soup"", ""position"": [6, 3], ""_ingredients"": [{""name"": ""tomato"", ""position"": [6, 3]}], ""cooking_tick"": -1, ""is_cooking"": false, ""is_ready"": false, ""is_idle"": true, ""cook_time"": -1, ""_cooking_tick"": -1}, {""name"": ""soup"", ""position"": [6, 2], ""_ingredients"": [{""name"": ""tomato"", ""position"": [6, 2]}, {""name"": ""tomato"", ""position"": [6, 2]}, {""name"": ""tomato"", ""position"": [6, 2]}], ""cooking_tick"": 17, ""is_cooking"": true, ""is_ready"": false, ""is_idle"": false, ""cook_time"": 21, ""_cooking_tick"": 17}], ""bonus_orders"": [{""ingredients"": [""onion"", ""onion"", ""onion""]}], ""all_orders"": [{""ingredients"": [""onion"", ""onion"", ""onion""]}, {""ingredients"": [""tomato"", ""tomato"", ""tomato""]}], ""timestep"": 309}","[[0, 0], [0, 0]]",0,13.147735595703125,126,46.852267742156975,310,"[[""X"", ""X"", ""X"", ""X"", ""X"", ""X"", ""X"", ""X"", ""X"", ""X"", ""X"", ""X"", ""X""], [""O"", "" "", "" "", "" "", ""D"", ""T"", ""X"", ""T"", ""D"", "" "", "" "", "" "", ""O""], [""X"", ""X"", "" "", "" "", "" "", "" "", ""P"", "" "", "" "", "" "", "" "", ""X"", ""X""], [""S"", "" "", "" "", "" "", "" "", "" "", ""P"", "" "", "" "", "" "", "" "", "" "", ""S""], [""X"", ""X"", ""X"", ""X"", ""X"", ""T"", ""X"", ""T"", ""X"", ""X"", ""X"", ""X"", ""X""]]",marshmallow_experiment,A2WWYVKGZZXBOB:3ON104KXQP3S4YM2G6S34CCKBYH4WU1603480992.1366053,27857c3ebbf741dd91dceaa936d4ae2c,8988d0dc157941a09ef687a4237ee593,True,True
"{""players"": [{""position"": [2, 3], ""orientation"": [0, 1], ""held_object"": null}, {""position"": [1, 1], ""orientation"": [-1, 0], ""held_object"": null}], ""objects"": [{""name"": ""soup"", ""position"": [2, 4], ""_ingredients"": [{""name"": ""onion"", ""position"": [2, 4]}, {""name"": ""onion"", ""position"": [2, 4]}], ""cooking_tick"": -1, ""is_cooking"": false, ""is_ready"": false, ""is_idle"": true, ""cook_time"": -1, ""_cooking_tick"": -1}], ""bonus_orders"": [{""ingredients"": [""tomato""]}, {""ingredients"": [""tomato"", ""tomato""]}, {""ingredients"": [""onion"", ""tomato""]}], ""all_orders"": [{""ingredients"": [""onion"", ""onion"", ""onion""]}, {""ingredients"": [""tomato""]}, {""ingredients"": [""tomato"", ""tomato""]}, {""ingredients"": [""tomato"", ""tomato"", ""tomato""]}, {""ingredients"": [""onion"", ""tomato""]}], ""timestep"": 37}","[[-1, 0], [0, -1]]",0,54.23671746253967,0,5.76328444480896,38,"[[""X"", ""T"", ""P"", ""X"", ""X"", ""X"", ""X"", ""S"", ""X""], [""D"", "" "", "" "", "" "", "" "", "" "", "" "", "" "", ""X""], [""X"", ""X"", ""X"", ""X"", "" "", ""X"", ""X"", ""X"", ""X""], [""D"", "" "", "" "", "" "", "" "", "" "", "" "", "" "", ""X""], [""X"", ""O"", ""P"", ""X"", ""X"", ""X"", ""X"", ""S"", ""X""]]",cramped_corridor,A3QY65O0HKWG8K:32AT8R96GQGYEFZ8B79KKR7T75FUSF1604523642.2759407,14647d2c943e45408d6dc238ba84582b,e0da18358d0a4258b2291271cda41340,True,True
"{""players"": [{""position"": [9, 2], ""orientation"": [1, 0], ""held_object"": null}, {""position"": [3, 2], ""orientation"": [-1, 0], ""held_object"": {""name"": ""dish"", ""position"": [3, 2]}}], ""objects"": [{""name"": ""soup"", ""position"": [5, 2], ""_ingredients"": [{""name"": ""onion"", ""position"": [5, 2]}, {""name"": ""onion"", ""position"": [5, 2]}], ""cooking_tick"": -1, ""is_cooking"": false, ""is_ready"": false, ""is_idle"": true, ""cook_time"": -1, ""_cooking_tick"": -1}], ""bonus_orders"": [{""ingredients"": [""onion"", ""onion"", ""onion""]}], ""all_orders"": [{""ingredients"": [""onion"", ""onion"", ""onion""]}, {""ingredients"": [""tomato"", ""tomato"", ""tomato""]}], ""timestep"": 361}","[[1, 0], [1, 0]]",0,5.473130226135254,165,54.52687096595764,362,"[[""X"", ""X"", ""X"", ""X"", ""X"", ""X"", ""X"", ""X"", ""X"", ""X"", ""X"", ""O"", ""X""], [""X"", "" "", "" "", "" "", "" "", ""X"", ""T"", ""T"", ""X"", "" "", "" "", "" "", ""X""], [""X"", ""X"", ""X"", "" "", "" "", ""P"", "" "", "" "", "" "", "" "", ""X"", ""X"", ""X""], [""S"", "" "", "" "", "" "", "" "", ""P"", "" "", "" "", "" "", "" "", "" "", "" "", ""X""], [""X"", ""X"", ""X"", ""X"", ""D"", ""X"", ""T"", ""T"", ""X"", ""X"", ""X"", ""X"", ""X""]]",marshmallow_experiment_coordination,A3FYWUZK52IC2J:3K4J6M3CXJ0B91CJA2YCVCCWCAWGAA1604703006.4061217,33f14a543a1049e2801e74d1a16ca8f2,39780a98f47140d781bd95ebeb05a4b4,True,True
"{""players"": [{""position"": [6, 3], ""orientation"": [-1, 0], ""held_object"": null}, {""position"": [1, 3], ""orientation"": [-1, 0], ""held_object"": {""name"": ""soup"", ""position"": [1, 3], ""_ingredients"": [{""name"": ""tomato"", ""position"": [1, 3]}, {""name"": ""tomato"", ""position"": [1, 3]}, {""name"": ""tomato"", ""position"": [1, 3]}], ""cooking_tick"": 21, ""is_cooking"": false, ""is_ready"": true, ""is_idle"": false, ""cook_time"": 21, ""_cooking_tick"": 21}}], ""objects"": [], ""bonus_orders"": [{""ingredients"": [""onion"", ""onion"", ""onion""]}], ""all_orders"": [{""ingredients"": [""onion"", ""onion"", ""onion""]}, {""ingredients"": [""tomato"", ""tomato"", ""tomato""]}], ""timestep"": 126}","[[0, 0], [0, 0]]",0,40.7338330745697,0,19.266170501708984,127,"[[""X"", ""X"", ""X"", ""X"", ""X"", ""X"", ""X"", ""X"", ""X"", ""X"", ""X"", ""O"", ""X""], [""X"", "" "", "" "", "" "", "" "", ""X"", ""T"", ""T"", ""X"", "" "", "" "", "" "", ""X""], [""X"", ""X"", ""X"", "" "", "" "", ""P"", "" "", "" "", "" "", "" "", ""X"", ""X"", ""X""], [""S"", "" "", "" "", "" "", "" "", ""P"", "" "", "" "", "" "", "" "", "" "", "" "", ""X""], [""X"", ""X"", ""X"", ""X"", ""D"", ""X"", ""T"", ""T"", ""X"", ""X"", ""X"", ""X"", ""X""]]",marshmallow_experiment_coordination,A2WWYVKGZZXBOB:3ON104KXQP3S4YM2G6S34CCKBYH4WU1603481178.299995,27857c3ebbf741dd91dceaa936d4ae2c,8988d0dc157941a09ef687a4237ee593,True,True
"{""players"": [{""position"": [5, 2], ""orientation"": [1, 0], ""held_object"": {""name"": ""soup"", ""position"": [5, 2], ""_ingredients"": [{""name"": ""tomato"", ""position"": [5, 2]}, {""name"": ""tomato"", ""position"": [5, 2]}, {""name"": ""tomato"", ""position"": [5, 2]}], ""cooking_tick"": 21, ""is_cooking"": false, ""is_ready"": true, ""is_idle"": false, ""cook_time"": 21, ""_cooking_tick"": 21}}, {""position"": [11, 2], ""orientation"": [0, 1], ""held_object"": null}], ""objects"": [{""name"": ""soup"", ""position"": [12, 2], ""_ingredients"": [{""name"": ""onion"", ""position"": [12, 2]}], ""cooking_tick"": 15, ""is_cooking"": false, ""is_ready"": true, ""is_idle"": false, ""cook_time"": 15, ""_cooking_tick"": 15}, {""name"": ""dish"", ""position"": [11, 3]}], ""bonus_orders"": [{""ingredients"": [""onion"", ""onion"", ""tomato""]}, {""ingredients"": [""onion"", ""tomato"", ""tomato""]}], ""all_orders"": [{""ingredients"": [""onion""]}, {""ingredients"": [""onion"", ""onion""]}, {""ingredients"": [""tomato""]}, {""ingredients"": [""tomato"", ""tomato"", ""tomato""]}, {""ingredients"": [""onion"", ""onion"", ""tomato""]}, {""ingredients"": [""onion"", ""tomato"", ""tomato""]}], ""timestep"": 118}","[[0, -1], ""interact""]",0,42.00291895866393,0,17.99708223342895,119,"[[""X"", ""X"", ""X"", ""X"", ""X"", ""S"", ""S"", ""S"", ""X"", ""X"", ""X"", ""X"", ""X""], [""X"", ""X"", ""T"", ""S"", ""S"", ""S"", "" "", ""S"", ""S"", ""S"", ""O"", ""X"", ""X""], [""P"", "" "", "" "", "" "", "" "", "" "", "" "", "" "", "" "", "" "", "" "", "" "", ""P""], [""X"", ""X"", ""D"", ""S"", ""S"", ""S"", ""S"", ""S"", ""S"", ""S"", ""D"", ""X"", ""X""]]",you_shall_not_pass,A1KIL2V6SMJBGX:31QNSG6A5W0EXK83K1A4T8T8NJD87V1604701731.4318006,c6a4b5836d5d4e3f91349983aa7c55a5,9397716a2bf64f22aa8326a2297f7072,True,True
"{""players"": [{""position"": [7, 2], ""orientation"": [0, -1], ""held_object"": {""name"": ""onion"", ""position"": [7, 2]}}, {""position"": [3, 1], ""orientation"": [-1, 0], ""held_object"": {""name"": ""dish"", ""position"": [3, 1]}}], ""objects"": [{""name"": ""soup"", ""position"": [5, 0], ""_ingredients"": [{""name"": ""tomato"", ""position"": [5, 0]}], ""cooking_tick"": -1, ""is_cooking"": false, ""is_ready"": false, ""is_idle"": true, ""cook_time"": -1, ""_cooking_tick"": -1}, {""name"": ""soup"", ""position"": [3, 0], ""_ingredients"": [{""name"": ""tomato"", ""position"": [3, 0]}, {""name"": ""onion"", ""position"": [3, 0]}], ""cooking_tick"": 17, ""is_cooking"": true, ""is_ready"": false, ""is_idle"": false, ""cook_time"": 22, ""_cooking_tick"": 17}], ""bonus_orders"": [{""ingredients"": [""onion"", ""tomato""]}], ""all_orders"": [{""ingredients"": [""onion"", ""tomato""]}, {""ingredients"": [""onion"", ""onion"", ""tomato""]}, {""ingredients"": [""onion"", ""tomato"", ""tomato""]}], ""timestep"": 119}","[[0, -1], [0, -1]]",0,41.86253809928893,0,18.137463808059692,120,"[[""X"", ""X"", ""X"", ""P"", ""D"", ""P"", ""X"", ""X"", ""X""], [""X"", "" "", "" "", "" "", "" "", "" "", "" "", "" "", ""X""], [""X"", "" "", ""X"", ""X"", ""X"", ""X"", ""X"", "" "", ""X""], [""X"", "" "", "" "", "" "", "" "", "" "", "" "", "" "", ""X""], [""X"", ""X"", ""X"", ""O"", ""S"", ""T"", ""X"", ""X"", ""X""]]",counter_circuit,A14EYTLSMJRPUK:3SKEMFQBZ8C2SZFN3VZDXDYUT3DK8D1604702253.3052409,6de0d2bfc6dc4be79e05914d4b683efe,72a6e3c31f3d4fffab55b303fc5be648,True,True
"{""players"": [{""position"": [2, 3], ""orientation"": [0, 1], ""held_object"": {""name"": ""onion"", ""position"": [2, 3]}}, {""position"": [4, 1], ""orientation"": [1, 0], ""held_object"": null}], ""objects"": [], ""bonus_orders"": [{""ingredients"": [""tomato""]}, {""ingredients"": [""tomato"", ""tomato""]}, {""ingredients"": [""onion"", ""tomato""]}], ""all_orders"": [{""ingredients"": [""onion"", ""onion"", ""onion""]}, {""ingredients"": [""tomato""]}, {""ingredients"": [""tomato"", ""tomato""]}, {""ingredients"": [""tomato"", ""tomato"", ""tomato""]}, {""ingredients"": [""onion"", ""tomato""]}], ""timestep"": 33}","[[0, 0], [0, 0]]",0,54.85344362258911,0,5.146557807922363,34,"[[""X"", ""T"", ""P"", ""X"", ""X"", ""X"", ""X"", ""S"", ""X""], [""D"", "" "", "" "", "" "", "" "", "" "", "" "", "" "", ""X""], [""X"", ""X"", ""X"", ""X"", "" "", ""X"", ""X"", ""X"", ""X""], [""D"", "" "", "" "", "" "", "" "", "" "", "" "", "" "", ""X""], [""X"", ""O"", ""P"", ""X"", ""X"", ""X"", ""X"", ""S"", ""X""]]",cramped_corridor,A1G34TESSXG1R8:3TAYZSBPLQFPU3Q6SNZEE8C1OYC2SP1604704670.1641245,65bd15bcaca64888bdeb2b1caf99d096,4fe0e5b45e12404eb93ddca2809ec128,True,True
