state,joint_action,reward,time_left,score,time_elapsed,cur_gameloop,layout,layout_name,trial_id,player_0_id,player_1_id,player_0_is_human,player_1_is_human,final_score
"{""players"": [{""position"": [7, 3], ""orientation"": [0, -1], ""held_object"": null}, {""position"": [7, 1], ""orientation"": [0, -1], ""held_object"": null}], ""objects"": [], ""bonus_orders"": [{""ingredients"": [""tomato""]}, {""ingredients"": [""tomato"", ""tomato""]}, {""ingredients"": [""onion"", ""tomato""]}], ""all_orders"": [{""ingredients"": [""onion"", ""onion"", ""onion""]}, {""ingredients"": [""tomato""]}, {""ingredients"": [""tomato"", ""tomato""]}, {""ingredients"": [""tomato"", ""tomato"", ""tomato""]}, {""ingredients"": [""onion"", ""tomato""]}], ""timestep"": 0}","[[0, -1], [0, 0]]",0,59.83630442619325,0,0.1636967658996582,1,"[[""X"", ""T"", ""P"", ""X"", ""X"", ""X"", ""X"", ""S"", ""X""], [""D"", "" "", "" "", "" "", "" "", "" "", "" "", "" "", ""X""], [""X"", ""X"", ""X"", ""X"", "" "", ""X"", ""X"", ""X"", ""X""], [""D"", "" "", "" "", "" "", "" "", "" "", "" "", "" "", ""X""], [""X"", ""O"", ""P"", ""X"", ""X"", ""X"", ""X"", ""S"", ""X""]]",cramped_corridor,A107RJSS561Y7R:3Q5ZZ9ZEVTMZAGUKW8V7VOFCWDI85G1604703209.6815133,e1dfeca129874236befaad8d9e481a3e,6e1413b2cb8544c59eb22023619f2e1a,True,True,248
"{""players"": [{""position"": [6, 2], ""orientation"": [0, -1], ""held_object"": null}, {""position"": [1, 3], ""orientation"": [0, -1], ""held_object"": null}], ""objects"": [], ""bonus_orders"": [{""ingredients"": [""tomato"", ""tomato"", ""tomato""]}, {""ingredients"": [""onion"", ""onion"", ""tomato""]}], ""all_orders"": [{""ingredients"": [""onion"", ""onion"", ""onion""]}, {""ingredients"": [""tomato""]}, {""ingredients"": [""tomato"", ""tomato"", ""tomato""]}, {""ingredients"": [""onion"", ""onion"", ""tomato""]}], ""timestep"": 0}","[[0, 0], [1, 0]]",0,59.83340167999268,0,0.1666018962860107,1,"[[""X"", ""T"", ""X"", ""X"", ""X"", ""X"", ""X"", ""O"", ""X""], [""D"", "" "", ""X"", ""O"", ""X"", ""T"", ""X"", "" "", ""S""], [""X"", "" "", "" "", "" "", ""P"", "" "", "" "", "" "", ""X""], [""X"", "" "", "" "", "" "", ""X"", "" "", "" "", "" "", ""X""], [""X"", ""X"", ""X"", ""S"", ""X"", ""D"", ""X"", ""X"", ""X""]]",asymmetric_advantages_tomato,A2NUGRVI6IEGN7:3483FV8BEJQK75S9LAWBD3G93K962K1603505569.7326994,ece7d01a35a942ff8f5825680483cc66,b8b848570dd641929f27e4b129c3faf4,True,True,186
"{""players"": [{""position"": [2, 2], ""orientation"": [0, -1], ""held_object"": null}, {""position"": [10, 2], ""orientation"": [0, -1], ""held_object"": null}], ""objects"": [], ""bonus_orders"": [{""ingredients"": [""onion"", ""onion"", ""tomato""]}, {""ingredients"": [""onion"", ""tomato"", ""tomato""]}], ""all_orders"": [{""ingredients"": [""onion""]}, {""ingredients"": [""onion"", ""onion""]}, {""ingredients"": [""tomato""]}, {""ingredients"": [""tomato"", ""tomato"", ""tomato""]}, {""ingredients"": [""onion"", ""onion"", ""tomato""]}, {""ingredients"": [""onion"", ""tomato"", ""tomato""]}], ""timestep"": 0}","[[1, 0], [-1, 0]]",0,59.83698391914368,0,0.1630175113677978,1,"[[""X"", ""X"", ""X"", ""X"", ""X"", ""S"", ""S"", ""S"", ""X"", ""X"", ""X"", ""X"", ""X""], [""X"", ""X"", ""T"", ""S"", ""S"", ""S"", "" "", ""S"", ""S"", ""S"", ""O"", ""X"", ""X""], [""P"", "" "", "" "", "" "", "" "", "" "", "" "", "" "", "" "", "" "", "" "", "" "", ""P""], [""X"", ""X"", ""D"", ""S"", ""S"", ""S"", ""S"", ""S"", ""S"", ""S"", ""D"", ""X"", ""X""]]",you_shall_not_pass,A14EYTLSMJRPUK:3SKEMFQBZ8C2SZFN3VZDXDYUT3DK8D1604702064.1601717,6de0d2bfc6dc4be79e05914d4b683efe,72a6e3c31f3d4fffab55b303fc5be648,True,True,81
"{""players"": [{""position"": [2, 2], ""orientation"": [0, -1], ""held_object"": null}, {""position"": [10, 2], ""orientation"": [0, -1], ""held_object"": null}], ""objects"": [], ""bonus_orders"": [{""ingredients"": [""onion"", ""onion"", ""tomato""]}, {""ingredients"": [""onion"", ""tomato"", ""tomato""]}], ""all_orders"": [{""ingredients"": [""onion""]}, {""ingredients"": [""onion"", ""onion""]}, {""ingredients"": [""tomato""]}, {""ingredients"": [""tomato"", ""tomato"", ""tomato""]}, {""ingredients"": [""onion"", ""onion"", ""tomato""]}, {""ingredients"": [""onion"", ""tomato"", ""tomato""]}], ""timestep"": 0}","[[0, 0], [-1, 0]]",0,59.83837890625,0,0.1616225242614746,1,"[[""X"", ""X"", ""X"", ""X"", ""X"", ""S"", ""S"", ""S"", ""X"", ""X"", ""X"", ""X"", ""X""], [""X"", ""X"", ""T"", ""S"", ""S"", ""S"", "" "", ""S"", ""S"", ""S"", ""O"", ""X"", ""X""], [""P"", "" "", "" "", "" "", "" "", "" "", "" "", "" "", "" "", "" "", "" "", "" "", ""P""], [""X"", ""X"", ""D"", ""S"", ""S"", ""S"", ""S"", ""S"", ""S"", ""S"", ""D"", ""X"", ""X""]]",you_shall_not_pass,A1LE6AUI3CJNIT:3PH3VY7DJQ487VAR1ZITY8PTF0QZWO1604526185.5039232,e72e576fbc5948159d81ce8539b3ffac,af0103ca33cf444f98d28ec3660b7f43,True,True,81
"{""players"": [{""position"": [2, 2], ""orientation"": [0, -1], ""held_object"": null}, {""position"": [10, 2], ""orientation"": [0, -1], ""held_object"": null}], ""objects"": [], ""bonus_orders"": [{""ingredients"": [""onion"", ""onion"", ""tomato""]}, {""ingredients"": [""onion"", ""tomato"", ""tomato""]}], ""all_orders"": [{""ingredients"": [""onion""]}, {""ingredients"": [""onion"", ""onion""]}, {""ingredients"": [""tomato""]}, {""ingredients"": [""tomato"", ""tomato"", ""tomato""]}, {""ingredients"": [""onion"", ""onion"", ""tomato""]}, {""ingredients"": [""onion"", ""tomato"", ""tomato""]}], ""timestep"": 0}","[[0, 0], ""interact""]",0,59.83511757850647,0,0.164884328842163,1,"[[""X"", ""X"", ""X"", ""X"", ""X"", ""S"", ""S"", ""S"", ""X"", ""X"", ""X"", ""X"", ""X""], [""X"", ""X"", ""T"", ""S"", ""S"", ""S"", "" "", ""S"", ""S"", ""S"", ""O"", ""X"", ""X""], [""P"", "" "", "" "", "" "", "" "", "" "", "" "", "" "", "" "", "" "", "" "", "" "", ""P""], [""X"", ""X"", ""D"", ""S"", ""S"", ""S"", ""S"", ""S"", ""S"", ""S"", ""D"", ""X"", ""X""]]",you_shall_not_pass,AMTTB8JUWRRM7:30BXRYBRP94MGAAXVDCMY1LOJA9HWG1604524652.2462811,6d7d42f3a8ad41639e3199fd7053aa85,0d5252afe6c7477e84a384ec89f54af7,True,True,81
"{""players"": [{""position"": [8, 2], ""orientation"": [0, -1], ""held_object"": null}, {""position"": [2, 2], ""orientation"": [0, -1], ""held_object"": null}], ""objects"": [], ""bonus_orders"": [{""ingredients"": [""onion""]}, {""ingredients"": [""tomato""]}, {""ingredients"": [""tomato"", ""tomato"", ""tomato""]}, {""ingredients"": [""onion"", ""onion"", ""tomato""]}], ""all_orders"": [{""ingredients"": [""onion""]}, {""ingredients"": [""tomato""]}, {""ingredients"": [""tomato"", ""tomato"", ""tomato""]}, {""ingredients"": [""onion"", ""tomato""]}, {""ingredients"": [""onion"", ""onion"", ""tomato""]}], ""timestep"": 0}","[[0, 0], [0, 0]]",0,59.83598136901856,0,0.1640198230743408,1,"[[""X"", ""X"", ""X"", ""D"", ""T"", ""X"", ""O"", ""X"", ""X"", ""X"", ""X""], [""X"", "" "", "" "", "" "", "" "", ""X"", "" "", "" "", "" "", "" "", ""X""], [""S"", "" "", "" "", "" "", "" "", ""P"", "" "", "" "", "" "", "" "", ""S""], [""X"", "" "", "" "", "" "", "" "", ""X"", "" "", "" "", "" "", "" "", ""X""], [""X"", ""X"", ""X"", ""X"", ""O"", ""X"", ""T"", ""D"", ""X"", ""X"", ""X""]]",soup_coordination,A191V7PT3DQKDP:3PWWM24LHX57BJBXEPT9XHC0C3R82F1604698666.3717837,6eeb90a3ecee4c7c9d2c954177bfbc45,6503606913484adc98a4280b2ddde43b,True,True,214
"{""players"": [{""position"": [8, 3], ""orientation"": [0, -1], ""held_object"": null}, {""position"": [4, 3], ""orientation"": [0, -1], ""held_object"": null}], ""objects"": [], ""bonus_orders"": [{""ingredients"": [""onion"", ""onion"", ""onion""]}], ""all_orders"": [{""ingredients"": [""onion"", ""onion"", ""onion""]}, {""ingredients"": [""tomato"", ""tomato"", ""tomato""]}], ""timestep"": 0}","[""interact"", [0, 0]]",0,59.83670711517334,0,0.1632943153381347,1,"[[""X"", ""X"", ""X"", ""X"", ""X"", ""X"", ""X"", ""X"", ""X"", ""X"", ""X"", ""X"", ""X""], [""O"", "" "", "" "", "" "", ""D"", ""T"", ""X"", ""T"", ""D"", "" "", "" "", "" "", ""O""], [""X"", ""X"", "" "", "" "", "" "", "" "", ""P"", "" "", "" "", "" "", "" "", ""X"", ""X""], [""S"", "" "", "" "", "" "", "" "", "" "", ""P"", "" "", "" "", "" "", "" "", "" "", ""S""], [""X"", ""X"", ""X"", ""X"", ""X"", ""T"", ""X"", ""T"", ""X"", ""X"", ""X"", ""X"", ""X""]]",marshmallow_experiment,A26GRGF6M1S5W9:3P529IW9K3SMRK7SW9HKM5SV5OSFLN1604530929.5774608,c4b66a5043134beaa031acec0f887054,aca4aa4c54f94fefa3a73e14ff761ead,True,True,369
"{""players"": [{""position"": [7, 3], ""orientation"": [0, -1], ""held_object"": null}, {""position"": [7, 1], ""orientation"": [0, -1], ""held_object"": null}], ""objects"": [], ""bonus_orders"": [{""ingredients"": [""tomato""]}, {""ingredients"": [""tomato"", ""tomato""]}, {""ingredients"": [""onion"", ""tomato""]}], ""all_orders"": [{""ingredients"": [""onion"", ""onion"", ""onion""]}, {""ingredients"": [""tomato""]}, {""ingredients"": [""tomato"", ""tomato""]}, {""ingredients"": [""tomato"", ""tomato"", ""tomato""]}, {""ingredients"": [""onion"", ""tomato""]}], ""timestep"": 0}","[[-1, 0], [1, 0]]",0,59.837974071502686,0,0.162027359008789,1,"[[""X"", ""T"", ""P"", ""X"", ""X"", ""X"", ""X"", ""S"", ""X""], [""D"", "" "", "" "", "" "", "" "", "" "", "" "", "" "", ""X""], [""X"", ""X"", ""X"", ""X"", "" "", ""X"", ""X"", ""X"", ""X""], [""D"", "" "", "" "", "" "", "" "", "" "", "" "", "" "", ""X""], [""X"", ""O"", ""P"", ""X"", ""X"", ""X"", ""X"", ""S"", ""X""]]",cramped_corridor,A2MUCL20GTQJA0:3L70J4KAZLT8XH2S8CX4PR9ZZIGDAX1604701312.5820332,33206ea07def415e832cc739a70e26fc,9452cdd0fff64b0ab78bb5d7b2f03cdf,True,True,248
"{""players"": [{""position"": [7, 3], ""orientation"": [0, -1], ""held_object"": null}, {""position"": [7, 1], ""orientation"": [0, -1], ""held_object"": null}], ""objects"": [], ""bonus_orders"": [{""ingredients"": [""tomato""]}, {""ingredients"": [""tomato"", ""tomato""]}, {""ingredients"": [""onion"", ""tomato""]}], ""all_orders"": [{""ingredients"": [""onion"", ""onion"", ""onion""]}, {""ingredients"": [""tomato""]}, {""ingredients"": [""tomato"", ""tomato""]}, {""ingredients"": [""tomato"", ""tomato"", ""tomato""]}, {""ingredients"": [""onion"", ""tomato""]}], ""timestep"": 0}","[[0, 0], [0, 0]]",0,59.9980149269104,0,0.0019865036010742,1,"[[""X"", ""T"", ""P"", ""X"", ""X"", ""X"", ""X"", ""S"", ""X""], [""D"", "" "", "" "", "" "", "" "", "" "", "" "", "" "", ""X""], [""X"", ""X"", ""X"", ""X"", "" "", ""X"", ""X"", ""X"", ""X""], [""D"", "" "", "" "", "" "", "" "", "" "", "" "", "" "", ""X""], [""X"", ""O"", ""P"", ""X"", ""X"", ""X"", ""X"", ""S"", ""X""]]",cramped_corridor,A26GRGF6M1S5W9:3P529IW9K3SMRK7SW9HKM5SV5OSFLN1604530869.4668584,c4b66a5043134beaa031acec0f887054,aca4aa4c54f94fefa3a73e14ff761ead,True,True,248
"{""players"": [{""position"": [2, 2], ""orientation"": [0, -1], ""held_object"": null}, {""position"": [10, 2], ""orientation"": [0, -1], ""held_object"": null}], ""objects"": [], ""bonus_orders"": [{""ingredients"": [""onion"", ""onion"", ""tomato""]}, {""ingredients"": [""onion"", ""tomato"", ""tomato""]}], ""all_orders"": [{""ingredients"": [""onion""]}, {""ingredients"": [""onion"", ""onion""]}, {""ingredients"": [""tomato""]}, {""ingredients"": [""tomato"", ""tomato"", ""tomato""]}, {""ingredients"": [""onion"", ""onion"", ""tomato""]}, {""ingredients"": [""onion"", ""tomato"", ""tomato""]}], ""timestep"": 0}","[[0, 0], [0, 0]]",0,59.83754920959473,0,0.1624526977539062,1,"[[""X"", ""X"", ""X"", ""X"", ""X"", ""S"", ""S"", ""S"", ""X"", ""X"", ""X"", ""X"", ""X""], [""X"", ""X"", ""T"", ""S"", ""S"", ""S"", "" "", ""S"", ""S"", ""S"", ""O"", ""X"", ""X""], [""P"", "" "", "" "", "" "", "" "", "" "", "" "", "" "", "" "", "" "", "" "", "" "", ""P""], [""X"", ""X"", ""D"", ""S"", ""S"", ""S"", ""S"", ""S"", ""S"", ""S"", ""D"", ""X"", ""X""]]",you_shall_not_pass,A3HQXCWOIQKT4F:3L0KT67Y8JNFVOJDL869NCD63TQSYB1604532446.5237346,d58262f883b9409f8a9c98a72567e6b1,2bd54cb8df764baebdd6447d3ccde89b,True,True,81
